date,Max. company power demand,Average company power demand,Min. company power demand
2022-10-14 16:00:00,30.316,25.343999999999998,19.312
2022-10-14 16:15:00,28.164,23.51866666666667,17.76
2022-10-14 16:30:00,25.735999999999997,21.51733333333333,16.216
2022-10-14 16:45:00,23.072,19.289333333333335,14.56
2022-10-14 17:00:00,20.232,16.829333333333334,12.732
2022-10-14 17:15:00,17.388,14.304000000000002,10.844
2022-10-14 17:30:00,14.74,11.922666666666666,9.064
2022-10-14 17:45:00,12.479999999999999,9.895999999999999,7.564
2022-10-14 18:00:00,10.756,8.38,6.464
2022-10-14 18:15:00,9.46,7.292000000000001,5.696
2022-10-14 18:30:00,8.448,6.497333333333334,5.152
2022-10-14 18:45:00,7.564,5.862666666666667,4.728000000000001
2022-10-14 19:00:00,6.688,5.276,4.332
2022-10-14 19:15:00,5.848,4.737333333333333,3.964
2022-10-14 19:30:00,5.112,4.273333333333333,3.6479999999999997
2022-10-14 19:45:00,4.54,3.909333333333333,3.404
2022-10-14 20:00:00,4.176,3.658666666666667,3.248
2022-10-14 20:15:00,3.9759999999999995,3.497333333333333,3.1559999999999997
2022-10-14 20:30:00,3.868,3.3826666666666667,3.092
2022-10-14 20:45:00,3.784,3.2773333333333334,3.024
2022-10-14 21:00:00,3.6639999999999997,3.153333333333333,2.864
2022-10-14 21:15:00,3.5159999999999996,3.016,2.708
2022-10-14 21:30:00,3.36,2.8826666666666667,2.568
2022-10-14 21:45:00,3.216,2.7746666666666666,2.46
2022-10-14 22:00:00,3.092,2.708,2.412
2022-10-14 22:15:00,2.992,2.6493333333333333,2.336
2022-10-14 22:30:00,2.9080000000000004,2.614666666666667,2.3
2022-10-14 22:45:00,2.836,2.584,2.268
2022-10-14 23:00:00,2.7720000000000002,2.546666666666667,2.2319999999999998
2022-10-14 23:15:00,2.7199999999999998,2.502666666666667,2.188
2022-10-14 23:30:00,2.6759999999999997,2.4506666666666668,2.136
2022-10-14 23:45:00,2.648,2.3960000000000004,2.08
2022-10-15 00:00:00,2.58,2.3360000000000003,2.072
2022-10-15 00:15:00,2.516,2.2813333333333334,2.08
2022-10-15 00:30:00,2.468,2.236,2.088
2022-10-15 00:45:00,2.46,2.2066666666666666,2.08
2022-10-15 01:00:00,2.496,2.1973333333333334,2.048
2022-10-15 01:15:00,2.556,2.1999999999999997,1.9959999999999998
2022-10-15 01:30:00,2.616,2.2066666666666666,1.94
2022-10-15 01:45:00,2.648,2.2066666666666666,1.892
2022-10-15 02:00:00,2.628,2.1906666666666665,1.856
2022-10-15 02:15:00,2.572,2.168,1.844
2022-10-15 02:30:00,2.508,2.1493333333333333,1.856
2022-10-15 02:45:00,2.46,2.144,1.892
2022-10-15 03:00:00,2.44,2.1573333333333333,1.952
2022-10-15 03:15:00,2.444,2.1813333333333333,2.02
2022-10-15 03:30:00,2.456,2.204,2.072
2022-10-15 03:45:00,2.46,2.2066666666666666,2.08
2022-10-15 04:00:00,2.444,2.1839999999999997,2.036
2022-10-15 04:15:00,2.428,2.1519999999999997,1.96
2022-10-15 04:30:00,2.424,2.1306666666666665,1.9
2022-10-15 04:45:00,2.46,2.144,1.892
2022-10-15 05:00:00,2.54,2.202666666666667,1.9560000000000002
2022-10-15 05:15:00,2.648,2.2920000000000003,2.072
2022-10-15 05:30:00,2.7560000000000002,2.3853333333333335,2.188
2022-10-15 05:45:00,2.836,2.457333333333333,2.268
2022-10-15 06:00:00,2.868,2.4919999999999995,2.284
2022-10-15 06:15:00,2.868,2.502666666666667,2.2640000000000002
2022-10-15 06:30:00,2.848,2.505333333333333,2.244
2022-10-15 06:45:00,2.836,2.521333333333333,2.268
2022-10-15 07:00:00,2.848,2.5706666666666664,2.376
2022-10-15 07:15:00,2.904,2.670666666666667,2.52
2022-10-15 07:30:00,3.02,2.8373333333333335,2.568
2022-10-15 07:45:00,3.404,3.0893333333333337,2.648
2022-10-15 08:00:00,4.0280000000000005,3.4320000000000004,2.7720000000000002
2022-10-15 08:15:00,4.712000000000001,3.829333333333333,2.94
2022-10-15 08:30:00,5.356000000000001,4.233333333333333,3.148
2022-10-15 08:45:00,5.864,4.602666666666667,3.404
2022-10-15 09:00:00,6.152,4.8933333333333335,3.696
2022-10-15 09:15:00,6.268,5.118666666666667,4.004
2022-10-15 09:30:00,6.276,5.288,4.292
2022-10-15 09:45:00,6.239999999999999,5.421333333333333,4.54
2022-10-15 10:00:00,6.216,5.528,4.716
2022-10-15 10:15:00,6.212,5.609333333333333,4.832
2022-10-15 10:30:00,6.223999999999999,5.661333333333332,4.896
2022-10-15 10:45:00,6.239999999999999,5.673333333333333,4.916
2022-10-15 11:00:00,6.260000000000001,5.645333333333333,4.9
2022-10-15 11:15:00,6.252000000000001,5.573333333333333,4.84
2022-10-15 11:30:00,6.192,5.457333333333334,4.723999999999999
2022-10-15 11:45:00,6.052,5.296,4.54
2022-10-15 12:00:00,5.811999999999999,5.089333333333333,4.284000000000001
2022-10-15 12:15:00,5.492,4.844,3.984
2022-10-15 12:30:00,5.124,4.574666666666666,3.6799999999999997
2022-10-15 12:45:00,4.728000000000001,4.286666666666667,3.404
2022-10-15 13:00:00,4.456,3.9933333333333336,3.1879999999999997
2022-10-15 13:15:00,4.14,3.7146666666666666,3.032
2022-10-15 13:30:00,3.836,3.469333333333333,2.916
2022-10-15 13:45:00,3.592,3.2773333333333334,2.836
2022-10-15 14:00:00,3.4479999999999995,3.154666666666666,2.78
2022-10-15 14:15:00,3.388,3.084,2.732
2022-10-15 14:30:00,3.3840000000000003,3.048,2.692
2022-10-15 14:45:00,3.404,3.0253333333333337,2.648
2022-10-15 15:00:00,3.424,2.9986666666666664,2.5919999999999996
2022-10-15 15:15:00,3.436,2.968,2.536
2022-10-15 15:30:00,3.4320000000000004,2.9346666666666668,2.488
2022-10-15 15:45:00,3.404,2.9,2.46
2022-10-15 16:00:00,3.3520000000000003,2.8666666666666667,2.456
2022-10-15 16:15:00,3.288,2.8333333333333335,2.468
2022-10-15 16:30:00,3.2359999999999998,2.804,2.476
2022-10-15 16:45:00,3.216,2.7746666666666666,2.46
2022-10-15 17:00:00,3.2399999999999998,2.746666666666666,2.408
2022-10-15 17:15:00,3.292,2.7253333333333334,2.344
2022-10-15 17:30:00,3.356,2.7119999999999997,2.2880000000000003
2022-10-15 17:45:00,3.404,2.7106666666666666,2.268
2022-10-15 18:00:00,3.424,2.7226666666666666,2.3
2022-10-15 18:15:00,3.42,2.7399999999999998,2.36
2022-10-15 18:30:00,3.412,2.761333333333333,2.424
2022-10-15 18:45:00,3.404,2.7746666666666666,2.46
2022-10-15 19:00:00,3.412,2.7746666666666666,2.444
2022-10-15 19:15:00,3.424,2.765333333333333,2.396
2022-10-15 19:30:00,3.424,2.7413333333333334,2.328
2022-10-15 19:45:00,3.404,2.7106666666666666,2.268
2022-10-15 20:00:00,3.3480000000000003,2.670666666666667,2.2319999999999998
2022-10-15 20:15:00,3.26,2.6306666666666665,2.22
2022-10-15 20:30:00,3.152,2.5986666666666665,2.2319999999999998
2022-10-15 20:45:00,3.024,2.584,2.268
2022-10-15 21:00:00,2.896,2.5946666666666665,2.328
2022-10-15 21:15:00,2.776,2.616,2.392
2022-10-15 21:30:00,2.788,2.638666666666667,2.44
2022-10-15 21:45:00,2.836,2.648,2.46
2022-10-15 22:00:00,2.8000000000000003,2.6333333333333333,2.432
2022-10-15 22:15:00,2.7279999999999998,2.6013333333333333,2.376
2022-10-15 22:30:00,2.792,2.5613333333333332,2.316
2022-10-15 22:45:00,2.836,2.521333333333333,2.268
2022-10-15 23:00:00,2.836,2.489333333333333,2.2560000000000002
2022-10-15 23:15:00,2.796,2.462666666666667,2.2640000000000002
2022-10-15 23:30:00,2.7279999999999998,2.433333333333333,2.276
2022-10-15 23:45:00,2.648,2.3946666666666663,2.268
2022-10-16 00:00:00,2.568,2.346666666666667,2.236
2022-10-16 00:15:00,2.504,2.292,2.18
2022-10-16 00:30:00,2.46,2.241333333333333,2.1239999999999997
2022-10-16 00:45:00,2.46,2.2066666666666666,2.08
2022-10-16 01:00:00,2.5,2.1906666666666665,2.012
2022-10-16 01:15:00,2.56,2.1906666666666665,1.952
2022-10-16 01:30:00,2.62,2.1973333333333334,1.9040000000000001
2022-10-16 01:45:00,2.648,2.2066666666666666,1.892
2022-10-16 02:00:00,2.628,2.2093333333333334,1.916
2022-10-16 02:15:00,2.572,2.2066666666666666,1.9640000000000002
2022-10-16 02:30:00,2.508,2.2053333333333334,2.024
2022-10-16 02:45:00,2.46,2.2066666666666666,2.08
2022-10-16 03:00:00,2.44,2.212,2.08
2022-10-16 03:15:00,2.444,2.218666666666667,2.084
2022-10-16 03:30:00,2.456,2.218666666666667,2.084
2022-10-16 03:45:00,2.46,2.2066666666666666,2.08
2022-10-16 04:00:00,2.444,2.18,2.024
2022-10-16 04:15:00,2.428,2.1506666666666665,1.96
2022-10-16 04:30:00,2.424,2.1333333333333333,1.9120000000000001
2022-10-16 04:45:00,2.46,2.144,1.892
2022-10-16 05:00:00,2.536,2.188,1.9120000000000001
2022-10-16 05:15:00,2.644,2.2573333333333334,1.9640000000000002
2022-10-16 05:30:00,2.752,2.3320000000000003,2.024
2022-10-16 05:45:00,2.836,2.3946666666666663,2.08
2022-10-16 06:00:00,2.876,2.432,2.112
2022-10-16 06:15:00,2.88,2.4426666666666663,2.1239999999999997
2022-10-16 06:30:00,2.864,2.4306666666666668,2.112
2022-10-16 06:45:00,2.836,2.3946666666666663,2.08
2022-10-16 07:00:00,2.8160000000000003,2.344,2.032
2022-10-16 07:15:00,2.8080000000000003,2.2893333333333334,1.9800000000000002
2022-10-16 07:30:00,2.812,2.2386666666666666,1.928
2022-10-16 07:45:00,2.836,2.2066666666666666,1.892
2022-10-16 08:00:00,2.88,2.1986666666666665,1.844
2022-10-16 08:15:00,2.932,2.2133333333333334,1.836
2022-10-16 08:30:00,2.984,2.2386666666666666,1.8519999999999999
2022-10-16 08:45:00,3.024,2.2693333333333334,1.892
2022-10-16 09:00:00,3.048,2.297333333333333,1.9
2022-10-16 09:15:00,3.052,2.3173333333333335,1.9
2022-10-16 09:30:00,3.04,2.329333333333333,1.9
2022-10-16 09:45:00,3.024,2.3320000000000003,1.892
2022-10-16 10:00:00,3.008,2.3253333333333335,1.8800000000000001
2022-10-16 10:15:00,3.0,2.3186666666666667,1.872
2022-10-16 10:30:00,3.0,2.3160000000000003,1.872
2022-10-16 10:45:00,3.024,2.3320000000000003,1.892
2022-10-16 11:00:00,3.076,2.3693333333333335,1.928
2022-10-16 11:15:00,3.136,2.4213333333333336,1.9800000000000002
2022-10-16 11:30:00,3.1879999999999997,2.4746666666666663,2.032
2022-10-16 11:45:00,3.216,2.521333333333333,2.08
2022-10-16 12:00:00,3.2039999999999997,2.552,2.112
2022-10-16 12:15:00,3.16,2.5626666666666664,2.1239999999999997
2022-10-16 12:30:00,3.1,2.5533333333333332,2.112
2022-10-16 12:45:00,3.024,2.521333333333333,2.08
2022-10-16 13:00:00,2.956,2.470666666666667,2.024
2022-10-16 13:15:00,2.8920000000000003,2.4120000000000004,1.9640000000000002
2022-10-16 13:30:00,2.852,2.36,1.9120000000000001
2022-10-16 13:45:00,2.836,2.332,1.892
2022-10-16 14:00:00,2.856,2.3386666666666667,1.9120000000000001
2022-10-16 14:15:00,2.9000000000000004,2.3693333333333335,1.9640000000000002
2022-10-16 14:30:00,2.96,2.4133333333333336,2.024
2022-10-16 14:45:00,3.024,2.457333333333333,2.08
2022-10-16 15:00:00,3.088,2.4933333333333336,2.112
2022-10-16 15:15:00,3.1399999999999997,2.5146666666666664,2.12
2022-10-16 15:30:00,3.184,2.521333333333333,2.1
2022-10-16 15:45:00,3.216,2.521333333333333,2.08
2022-10-16 16:00:00,3.2359999999999998,2.509333333333333,2.04
2022-10-16 16:15:00,3.2399999999999998,2.489333333333333,1.9879999999999998
2022-10-16 16:30:00,3.2359999999999998,2.473333333333333,1.94
2022-10-16 16:45:00,3.216,2.4586666666666663,1.892
2022-10-16 17:00:00,3.184,2.453333333333333,1.8519999999999999
2022-10-16 17:15:00,3.164,2.464,1.836
2022-10-16 17:30:00,3.164,2.484,1.844
2022-10-16 17:45:00,3.216,2.5226666666666664,1.892
2022-10-16 18:00:00,3.32,2.5733333333333333,1.976
2022-10-16 18:15:00,3.444,2.6293333333333333,2.088
2022-10-16 18:30:00,3.5520000000000005,2.68,2.1919999999999997
2022-10-16 18:45:00,3.592,2.7093333333333334,2.268
2022-10-16 19:00:00,3.544,2.7159999999999997,2.3
2022-10-16 19:15:00,3.4320000000000004,2.6986666666666665,2.3
2022-10-16 19:30:00,3.308,2.6733333333333333,2.284
2022-10-16 19:45:00,3.216,2.648,2.268
2022-10-16 20:00:00,3.1879999999999997,2.6279999999999997,2.268
2022-10-16 20:15:00,3.2079999999999997,2.6173333333333333,2.2800000000000002
2022-10-16 20:30:00,3.228,2.6039999999999996,2.284
2022-10-16 20:45:00,3.216,2.584,2.268
2022-10-16 21:00:00,3.144,2.5573333333333337,2.2319999999999998
2022-10-16 21:15:00,3.032,2.524,2.18
2022-10-16 21:30:00,2.92,2.489333333333333,2.1239999999999997
2022-10-16 21:45:00,2.836,2.4586666666666663,2.08
2022-10-16 22:00:00,2.8080000000000003,2.436,2.06
2022-10-16 22:15:00,2.8160000000000003,2.4186666666666667,2.056
2022-10-16 22:30:00,2.8320000000000003,2.4053333333333335,2.064
2022-10-16 22:45:00,2.836,2.3946666666666663,2.08
2022-10-16 23:00:00,2.8080000000000003,2.3866666666666667,2.096
2022-10-16 23:15:00,2.752,2.3733333333333335,2.104
2022-10-16 23:30:00,2.696,2.3560000000000003,2.1
2022-10-16 23:45:00,2.648,2.3320000000000003,2.08
